id,name,screen_name,location,description,url,followers_count,friends_count,created_at,verified
49579575,linuzifer,Linuzifer,Berlin,"Ein Teil von jener Kraft, die stets das Böse will und stets das Gute schafft.
Spaßbieter werden gnadenlos angezeigt.
(he/him)
https://t.co/C0bofaQQC2",https://t.co/iw9NhFrq1I,54278,3774,Mon Jun 22 09:05:45 +0000 2009,False
613390943,stikkx.eth,Stikkx88,,#linux #developer  #iobroker #msfs #msfs24h  #24h #nürburgring #eth #crypto #nft #moca,,20,82,Wed Jun 20 12:19:36 +0000 2012,False
1083483705568649217,schwarzeKatz,schwarzeKatz6,Europa,"She, European, Haeckse
... Ingenieurin",,42,178,Thu Jan 10 22:00:20 +0000 2019,False
926855192481619968,Simon Krull 🍵,expl0itmatrix,Freiburg im Breisgau,"Developer 👨🏽‍💻, open-source follower 🛐, Linux / DevOps interested 🐧, @djangoCMS Team Member 🥝, @NeosCMS Contributor 💙",https://t.co/h1dpG9Fn08,399,1947,Sat Nov 04 16:54:32 +0000 2017,False
77746436,Benjamin Wand,benjaminwand,Berlin,"generalist, prototyper",https://t.co/DNkwGDjRl6,225,185,Sun Sep 27 14:28:23 +0000 2009,False
2965827591,C3 CERT,c3cert,,Chaos Emergency Response Team,https://t.co/4PwQUhTdNy,5306,103,Wed Jan 07 11:43:36 +0000 2015,False
1238139081982382080,Thomas,ThomasBauch5,"Germany , Bavaria","Informatiker, Musiker,Fotograf, Astronom, Bogenschütze, fundamentalorientierter Investor",,29,91,Thu Mar 12 16:26:43 +0000 2020,False
411889287,Global Street Art,globalstreetart,All Five Continents,Our mission: to live in painted cities. Online #StreetArt platform for artists. Organisers of 2000+ murals in #London. @GSA__Agency for cool stuff for clients!,https://t.co/AArFQ5hmw3,67807,1210,Mon Nov 14 00:53:59 +0000 2011,False
225120727,Sissi Voss - Alerta! -,SissiVoss,Ortenau,"Gutmensch, Schwäbin im badischen Exil, Grüne, Banksy Fangirl.

Antifa|mily-ID: SV374327
Die Geschichte ist eine gute Lehrerin mit unaufmerksamen Schülern.",,929,852,Fri Dec 10 18:57:29 +0000 2010,False
810611734042071041,Herr Naumann 💉💉💉 & 😷,HerrNaumann,Deutschland,2 Kinder (*2010 & *2013). Frau & Kind1 #hochsensibel. #CoronaVirus #CoronaTagebuch #Klimakrise,,4959,601,Sun Dec 18 22:24:32 +0000 2016,False
8487932,Direktorin Novemberregen,novemberregen,,And I laughed so hard I think I died.,https://t.co/VNN1tLnnQ5,3857,244,Tue Aug 28 15:31:05 +0000 2007,False
40221869,Micky Beisenherz,MickyBeisenherz,"Hamburg, Germany",Sie finden alleine raus.,https://t.co/TiwYl2a4Xp,274712,3014,Fri May 15 11:34:28 +0000 2009,True
541428238,Bastian Pastewka,pastewka,,"Willkommen! KEIN MUCKS immer donnerstags! LOL und PASTEWKA komplett bei Prime. INSIDE STAR TREK bei Joyn, SING 2 jetzt im Kino! Viel Vergnügen! 🤹🏻‍♂️",https://t.co/55L9JdeuWa,90601,855,Sat Mar 31 06:54:20 +0000 2012,True
2465972264,Thomas Hochstein,hiesigeMeinung,Stuttgart,⚖️ Jurist. Strafrecht. Notfallmedizin. IT.,https://t.co/CS9TfynjrB,601,123,Sun Apr 27 11:10:42 +0000 2014,False
1198373197059678208,Alexander Kekulé,AlexanderKekule,"München, Bayern","Director, Institute for Biosecurity Research. Professor in Virology and Microbiology. Former German Fed Govt adviser on disease control.",https://t.co/KQEfeLdtjR,113750,2,Sat Nov 23 22:50:27 +0000 2019,True
798137398110683136,Josephine Hinds,DocJohnsMum,,,,951,197,Mon Nov 14 12:15:59 +0000 2016,False
1061352235756670977,Herzspitze,Herzspitze,"Berlin, Deutschland",Doktern auf Intensivstation und Notarzteinsatz. Mit Augenzwinkern ❤️ Viel Zeug. Kreuzberg36. F‘hain. 🏳️‍🌈 Und immer Antifaschismus 💪,https://t.co/Pb3lqdPyHC,12025,988,Sat Nov 10 20:17:46 +0000 2018,False
217108514,Herr Mr. RescueNurse,RescueNurse,,"Nurse (anaesthesia), Paramedic (NFS! bitches) and more. Married ❤ Sarkasmus/Ironie. Leiharbeiter RD.
Privat hier!",https://t.co/lI3uF2OKwW,893,383,Thu Nov 18 16:16:33 +0000 2010,False
747423983885234176,Simon L,sfj_link,"Berlin, Germany","Anaesthesiologist in training, EM nerd, RedCross volunteer, #FOAMed",,796,156,Mon Jun 27 13:38:59 +0000 2016,False
3165843875,Tommi Schmitt,TommiSchmitt,Germany,🦆,https://t.co/dvPibKmBU7,195282,858,Tue Apr 14 09:05:36 +0000 2015,True
1665438462,Patrick Brandenstein,hellimhals,"Umeå, Sverige","consultant anaesthesiologist, HEMS and fixed wing doc, swedish/german, father of three",,234,189,Mon Aug 12 16:27:33 +0000 2013,False
937154990,Butterfly Network,ButterflyNetInc,,"Ultrasound-driven insights. Anytime, anywhere. #ButterflyiQ $BFLY",https://t.co/ijU4B9AlRc,22501,658,Fri Nov 09 15:30:35 +0000 2012,True
1086025966814707712,SchNUDELWASSERmann 💉💉💉💉,schnudelmann,,"OA Anästhesie und operative Intensivmedizin, LNA, oder wie Chef sagt: Straßengrabenmediziner",,7895,704,Thu Jan 17 22:22:22 +0000 2019,False
1155350311004979200,NAvomDienst,NavomDienst,Germany,"Ungeschönte Wahrheiten,aus Leidenschaft vorne rechts im NEF, wissenschaftlich kritisch, ICU4life, AA Anä, #POCUS 🦋",,13122,336,Sun Jul 28 05:32:34 +0000 2019,False
18506826,#hello my name is Ross,ffolliet,in my happy place,"Paeds Surgeon Honorary Prof (RCPS Canada) a few views on #presentationskills + given a few talks. Improving with age, apparently. #ally #HeForShe #htdap he/him",https://t.co/D3wKB0TQhc,11933,4018,Wed Dec 31 14:19:34 +0000 2008,False
1201902149527113728,Doc Caro,DocCaro1,,"Medizinblog 
Hier twitter ich, was mich alltäglich beschäftigt 🤗",,17333,18,Tue Dec 03 16:33:07 +0000 2019,False
1090873683558756352,ViKa 🎶,ViKa_staunend,,Faszinierte Kinder-Welt-Entdeckerin.,,147,246,Thu Jan 31 07:25:28 +0000 2019,False
2565411548,Der blaue Klaus,blauerKlaus112,OWL,"Firefighter, EMT, PSU, Bagpipe-Player, Hobbyschneider. Nicht hier, um sich zu ärgern - ""Schlafschaf"" aus Überzeugung. ""Aufklärung"" unerwünscht!",,1125,411,Fri Jun 13 14:36:52 +0000 2014,False
1203379418,Dr. Thomas-Gabriel Rüdiger,TGRuediger,"Brandenburg, Deutschland",Leiter Institut für #Cyberkriminologie an @HPOlBB Forschung: #Digitalepolizei #Cybergrooming #Cybercriminology #kriminologie & Begeisterter #Gamer Hier privat!,https://t.co/3UwDcuWwiz,6396,1590,Thu Feb 21 07:53:47 +0000 2013,False
4451789362,Luca Ünlü DFTT,Luca_Uenlue,"Bodensee Area, Germany",Med Student (he/him) & AEMT passionate about PHEM/Emergency Medicine. BSc Health Science. LL.M. Student. Scholar @boell_stiftung contributor @_dasFOAM POCUS 🦋,https://t.co/aWN43hEwLB,1014,1267,Fri Dec 11 19:55:04 +0000 2015,False
90153561,Ross Hofmeyr,rosshofmeyr,Cape Town,"Always, insatiably seeking to understand. Wilderness/expedition/trauma/PHEM/crit care/anaesthesia doc, airway & #FOAM enthusiast, aviator & lifelong adventurer.",https://t.co/i0eM2ESw0w,2674,605,Sun Nov 15 12:38:45 +0000 2009,False
221744396,deMed86,deMed86,,"Nicht mehr an einem Ort, wo andere Urlaub machen. Nun im echten Norden angekommen.",,956,159,Wed Dec 01 14:01:16 +0000 2010,False
346476728,Aoife Abbey,WhistlingDixie4,West Midlands,Consultant in Intensive Care | Council & EDI Lead @ICS_updates |  Author: Seven Signs of Life @vintagebooks | Editor From the Inside @yourICM | She/Her,https://t.co/FQaOJis79y,14377,1384,Mon Aug 01 09:53:56 +0000 2011,False
1181281506800603138,Die Rettungsaffen,Rettungsaffen,,"Zwei #Notfallsanitäter, #Volljurist, beide im #Rettungsdienst, Spaß an #Notfallmedizin #EvidenzBasierteMedizin #FOAMed #RechtImRettungsdienst",https://t.co/NQqxeRmu7U,3310,520,Mon Oct 07 18:54:26 +0000 2019,False
86326433,Marv.,TheMaRv1,Deutschland,Fachkraft für präklinische vitale Instandsetzung. Gamer. Vater.  #fcknzs,https://t.co/LKcAVmUWro,551,347,Fri Oct 30 14:42:48 +0000 2009,False
152218147,Florentin Will,Pommes_Ruppel,Köln,Podcast @daspodcastufo & @lacanpodcast - Bohne @TheRocketBeans - https://t.co/t5yDBEX6d6,https://t.co/GPdfw4kAXA,112346,577,Sat Jun 05 11:27:25 +0000 2010,True
1206284417834143744,Matt Muddhead,MattMuddhead,"Sylt, Deutschland",I‘m Matt. Matt Muddhead. I‘ve some problems with regurgitation. It‘s the bloody hell. Can you help me? Built by @tofu_olifani. Inspired by @EM_simclub. #SALAD,,102,157,Sun Dec 15 18:46:51 +0000 2019,False
93635493,Dr. M. Sarfraz Baloch,msBaloch,"50.129899,8.577999",Ein Neurochirurg mit Herz • Zentrumsleiter • Rette gerne Leben • Deutscher Muslim • Hier privat,,1453,534,Mon Nov 30 14:01:56 +0000 2009,False
809359818624565248,Fräulein SandMANNitol,sandfraeulein,Fentasialand,"she/her, Fachärztin für Anästhesiologie, Bibibupbubip.",,2296,1123,Thu Dec 15 11:29:52 +0000 2016,False
1192708838509682688,Simulation Social Club,SimSocialClub,Hamburg/Frankfurt/Göttingen,"Drei Notfallmedizin-Aficionados mit der Mission, selbstverwaltet low-budget Simulation möglich zu machen. #FOAMsim contact: simclub@posteo.de",,272,54,Fri Nov 08 07:42:56 +0000 2019,False
1182037236566646786,Computertruhe e. V.,computertruhe,https://t.co/RWoInqYyHy,Der gemeinnützige Verein „Computertruhe e. V.“ setzt gebrauchte Rechner instand und gibt sie kostenlos an bedürftige Menschen und gemeinnützige Orgas weiter.,https://t.co/Z6Yjn7PXSd,921,42,Wed Oct 09 20:58:11 +0000 2019,False
7858122,Raul Krauthausen,raulde,Berlin,"(He/Him) @KRAUTHAUSENtv & @SOZIALHELDEN-Aktivist: @wheelmap, @Leidmedien, @DieNeueNorm, @Gesbilder, @AbilityWatch #BarrierenBrechen ♿️🤟 #inklusion",https://t.co/m4EAaw8o7R,52826,7791,Tue Jul 31 20:37:11 +0000 2007,True
2266071274,Stefan Poloczek,StefanPoloczek,Berlin,Ärztlicher Leiter Rettungsdienst. Hier privat. EMS Medical Director Berlin,,1358,285,Tue Jan 07 00:23:53 +0000 2014,False
2207746406,VOST Germany,VOST_de,EU | D |,"German Virtual Operations Support Team (#VOST)
part of Federal Agency for Technical Relief (THW) (@THWLeitung)",https://t.co/63Ku13AUyC,1849,263,Thu Nov 21 20:02:09 +0000 2013,True
1079159078964867073,VOST rlp (PROJEKT EINGESTELLT),VOSTrlp,"Rheinland-Pfalz, Deutschland",PROJEKT EINGESTELLT │ Digitale Einsatzunterstützung  │ Lageinformationen aus den Sozialen Netzen | #SMEM | #VOST ➡️https://t.co/zigvHTiLx5,https://t.co/rK0vO3oiU0,854,29,Sat Dec 29 23:35:49 +0000 2018,False
1020427675834486785,Makulateur,HyperOpa,,"Alles von Augen bis Zollgewinde. Augenheilkunde, alte Autos, komische Räder, Elektrisches und Erneuerbares. Dr. med.",,236,316,Fri Jul 20 21:58:11 +0000 2018,False
29276141,Ralph Caspers,hyperjinx,Überall,"Ich würde gern mitgehen, aber da, wo ihr hin wollt, hab ich Hausverbot.",https://t.co/wbDUMX92dv,40823,721,Mon Apr 06 19:45:52 +0000 2009,False
3134739042,Sebastian Casu,casusebastian,Deutschland,"Akut- & Notfallmediziner, Intensivmediziner. Chefarzt #ZNAAKW. Blog+YouTube-Kanal zu #einfachmedizin... #einfachundklar... #FOAMed... #ZNAAKW... HIER PRIVAT.",https://t.co/67046a3JmO,8192,207,Fri Apr 03 08:48:43 +0000 2015,False
127814019,Frank Antwerpes,Frank_Antwerpes,Cologne,Physician. Dentist. Nerd,https://t.co/MCA8jrIAlK,570,200,Tue Mar 30 09:23:49 +0000 2010,False
1017949813093040128,Herr Polizeipolizist,polizeipolizist,Am anderen Ende der Leitung,"Die Stimme deines Gewissens -

Privater Account - Private Meinung
Im Notfall 110 wählen",,10722,301,Sat Jul 14 01:52:02 +0000 2018,False
1445211775,"Adam B. Hill, M.D.",Adamhill1212,"Indiana, USA",Father | Husband | Speaker | #Sober | Author #LongWalkOutOfTheWoods| Palliative Care Director @RileyChildrens,https://t.co/G1Ctt20gmV,37898,7923,Tue May 21 01:36:46 +0000 2013,False
2473600839,Giulia Becker,hashcrap,Köln,Dies das Habermas,https://t.co/bu6fbTwrB7,73990,699,Thu Apr 10 09:42:08 +0000 2014,False
1104667813694836736,Annalener Wältin,Ann_Waeltin,Schweiz,"Drittklassige Witzeerzählerin, die von sich behauptet Juristin zu sein.",https://t.co/KpW3DdLO4n,60387,201,Sun Mar 10 08:58:25 +0000 2019,False
1729311552,Steffen Veen,steffenveen,"Essen, Europäische Union","Klimaschutz ist Gesundheitsschutz - Anästhesist @UniklinikEssen, Vorstand Ärztekammer Nordrhein - Medizin, Nachhaltigkeit, Fahrräder, Kaffee - Privataccount",,3547,495,Wed Sep 04 17:07:47 +0000 2013,False
1047714626,David Slessor,davidslessor,"Portsmouth, England",Intensive Care & Emergency Medicine Consultant @WICSBottomLine,https://t.co/t85gUjMVNi,542,251,Sun Dec 30 12:14:58 +0000 2012,False
849665757382365185,Anthony Hackett,EM_Ahackett,"Georgetown, TX","US Army Emergency physician and researcher.  Airway management, pain free ER, pulmonary emboli and critically ill patients are my interests.",,21,18,Wed Apr 05 16:51:17 +0000 2017,False
255338239,IntensiveCareNetwork,I_C_N,"Sydney, Australia",Intensive Care Network is a site run by Oli Flower and team as an educational and networking resource for critical care. #FOAMed,https://t.co/YHWo5it7BT,16186,452,Mon Feb 21 04:30:28 +0000 2011,False
17340238,Chris Nickson,precordialthump,"Melbourne, Australia","Intensivist, Clinician Educator & Innovator at @AlfredHeath. Calm amid a #FOAMed storm @LITFLblog @resuscitology @RAGEpodcast @INTENSIVEblog @ANZCENIncubator",https://t.co/4PF04EQA9l,23528,1150,Wed Nov 12 14:43:00 +0000 2008,False
2260837674,Charlotte Summers,charlot_summers,"Cambridge, UK",Professor of Intensive Care Medicine @Cambridge_Uni; Director @CATO_Cambridge; Dean & Fellow @selwyn1882 #FLIER @USUKFulbright alumna Views=mine only,,14384,4348,Wed Dec 25 00:22:24 +0000 2013,False
1707873374,Jonas Heidebrecht,jo_heidebrecht,Ruhrgebiet,"Graphic Recording | Illustration | Politische Bildung | Zertifizierter Trainer ""Betzavta - Mehr als eine Demokratie“ | @JuFoRuhr",https://t.co/fdaif1k2Jm,698,2845,Wed Aug 28 17:46:26 +0000 2013,False
23190929,Martin Fandler,martinfandler,Germany,I like ponies and long walks on the beach. #nerdfallmedizin,https://t.co/SeEIR6T2Nu,508,245,Sat Mar 07 13:14:27 +0000 2009,False
872475564115980289,Wilma,ERNurseWilma,"Berlin, Germany","somewhat green med-student 👩‍⚕️ ER Nurse; intersectional feminist;
#FOAMed enthusiast & wannabe #ECG nerd; #Pflegestreik #DFTT
#NotJustSad // she/her 🏳️‍🌈",https://t.co/vSVRgHS68k,479,660,Wed Jun 07 15:29:19 +0000 2017,False
1199143044,Torsten Sträter,TStraeter44149,NRW,Sachverständiger für literarische Hinterglasmalerei.,https://t.co/uUvlyW3rwq,132432,368,Wed Feb 20 01:03:12 +0000 2013,False
850425388237021184,centilith 💉,centilith,"Bavaria, Germany","Bilingual Momma of 4, raising bilingual kids. Mostly trying to stay sane while I'm at it. |🇩🇪🇺🇸🇪🇺🏳️‍🌈💖💜💙🌻|👧🏻👦🏼👼🏻👶🏼 | she/her",,2261,172,Fri Apr 07 19:09:47 +0000 2017,False
1150374819696959488,Sterilliumdealerin,Pallinurse1,Deutschland,"Fachkrankenpflegerin Palliative Care und Onkologie. Gutachterin Wundpflegemanagement.
Glücklich im Außendienst der Industrie",,2619,923,Sun Jul 14 12:01:45 +0000 2019,False
586291040,Auschwitz Memorial,AuschwitzMuseum,"Oświęcim, Polska",Official account EN. The Memorial preserves the site of the former German Nazi Auschwitz concentration and extermination camp. You can help https://t.co/j6IljJa4vT,http://t.co/0g3OYW2Qyu,1240909,2399,Mon May 21 06:04:31 +0000 2012,True
1118883139,Das tapfere Aufschneiderlein,traumakind,,"macht was mit Schrauben und Platten, lernt außerdem Intensivmedizin. pro #Twankenhaus.",,804,214,Fri Jan 25 09:44:27 +0000 2013,False
1006419421244678144,Greta Thunberg,GretaThunberg,Sverige,Climate- and environmental activist with Asperger’s Born at 375 ppm,https://t.co/0HwowCDzNy,5096852,2756,Tue Jun 12 06:14:23 +0000 2018,True
1166711840728080387,plicki,plicki1,Deutschland,Notfallsanitäter | Paramedic | In love with #crm #FOAM #HEMS #EBM #criticalcare #coffee,,87,138,Wed Aug 28 13:59:23 +0000 2019,False
1081503785724321792,Lars Winkelsdorf,winkelsdorf,"Hamburg, Deutschland","Journalist und Waffensachverständiger, hier privat",https://t.co/hMitqW14LN,2490,553,Sat Jan 05 10:52:50 +0000 2019,False
46848638,Stefan Ke,eisbaerdynamo,Ruhr York,Push. Fall. Rise. Repeat. •  Ruhrgebiet ⚒ • Photography • addicted to the sea ⚓️ • ✨💫🪐🌒  •  @MSVDuisburg & @Eintracht • @Eisbaeren_B & @DuesseldorferEG,,96,546,Sat Jun 13 07:38:07 +0000 2009,False
1617837012,Critical Care,Crit_Care,"London, UK",Critical Care is an international open access journal that publishes articles in all areas of intensive care and emergency medicine.,https://t.co/AjLtFyzZRP,45122,770,Wed Jul 24 14:13:22 +0000 2013,True
273582513,Zeiglers wWdF,zwwdf,Köln und Bremen,Hier zwitschert die Redaktion von Zeiglers wunderbarer Welt des Fußballs. Im WDR-TV: Jeden Bundesliga-Sonntagabend ab 22:15 Uhr. https://t.co/w7volNKhnb,https://t.co/FLedhun5CI,220659,926,Mon Mar 28 19:31:23 +0000 2011,True
16777855,11FREUNDE_de,11Freunde_de,Berlin-Friedrichshain,"Immer die neusten Nachrichten, Videos und Fotos aus der Fußballwelt von https://t.co/vQcgQucmak",https://t.co/9AjMULi0w5,268066,378,Wed Oct 15 08:30:07 +0000 2008,True
14065283,Patrick Ludolph ⚓️,Neunzehn72,Hamburg,Fotograf und Blogger.,https://t.co/3TskM2zyNH,4851,109,Sat Mar 01 16:02:36 +0000 2008,False
18973210,Steffen Böttcher,stilpirat,"Berlin, Deutschland",Fotograf,https://t.co/u3ZqMUVrhn,5348,949,Wed Jan 14 11:09:39 +0000 2009,False
17041882,Stefan Groenveld,rim_light,"Hamburg, Germany",Fotograf in Hamburg https://t.co/C8VHJ5YPsB (he/him) Insta @ stefangroenveld,https://t.co/pEBtmn8FOz,4154,771,Wed Oct 29 14:08:19 +0000 2008,False
122645913,🐨,koalamaedchen,,𝚂𝚙𝚛𝚎𝚊𝚍 𝚕𝚘𝚟𝚎 ♡ | 👩‍💻,,1179,62,Sat Mar 13 11:54:27 +0000 2010,False
55032582,Dr. Acula 🏥🚑,pescum,Hospital at the end of the Universe,Eine Ponyklinik ist kein Pferdehof | Menschenheilkunde | #Impfluencer 💉💉💉 | Generation Game Boy | finest hand typed tweets | Header https://t.co/2aNdc6uScR,https://t.co/EpzUHdNZaw,2200,700,Wed Jul 08 21:19:20 +0000 2009,False
65089697,Dan Katz,dkatz621,,#SOAPAM2017,,72,34,Wed Aug 12 16:57:55 +0000 2009,False
62813467,rettungsdienst.de,rettung_de,Bremen,rettungsdienst.de - das größte Online-Portal für das Rettungswesen!,http://t.co/sqHdC7nVSD,4423,159,Tue Aug 04 13:12:44 +0000 2009,False
996823072912150528,Markus 💉💉💉💉,NarkoseMensch,"Niedersachsen, Deutschland",,,11,36,Wed May 16 18:41:55 +0000 2018,False
134196350,Flightradar24,flightradar24,"Stockholm, Sweden","Track air traffic in real time from all around the world! 
Apps: https://t.co/AnZhJUIrBg | FAQ: https://t.co/WkTgAaePHs | Support: https://t.co/BomORktp7R",http://t.co/lEiMiBrCZi,745341,608,Sat Apr 17 18:27:21 +0000 2010,True
48496742,Joachim Unger DFTT,xaqu1n,"Berlin, Deutschland",Global Health & Emergency Medicine. EMS system strengthening. “How we train is how we fight“. CEO of #globalEMS / novelty seeker,https://t.co/Na7GRR3vhV,856,1200,Thu Jun 18 21:28:23 +0000 2009,False
1153698461721792512,🔴 Twankenhaus4change 🔴,twankenhaus,,"Wir sind ein Thinktank im Gesundheitswesen - unabhängig, überparteilich, neutral. Es twittern @Basti80001 /8, @SusiLuise /s, @3_Jungsmama /3J, @KMGThiede /kt",https://t.co/HaXUXJrQl9,12291,264,Tue Jul 23 16:08:42 +0000 2019,False
2982732736,Lilli Marlene,MarleneHellene,,*Stilistisch von aggressiv fröhlicher Wurstigkeit* Autorin. Rowohlt Verlag. Elisabeth Ruge Agentur.,,27311,332,Sat Jan 17 16:17:47 +0000 2015,False
878976480,Skyler Lentz,SkylerLentz,"Vermont, USA","New Dad| Intensivist and Emergency Physician| Passionate about treating and explaining abnormal physiology|
Tweets are opinion only",https://t.co/eOHOzDziHw,2514,1183,Sun Oct 14 00:15:57 +0000 2012,False
3303811563,Dr. Thomas Plappert,ThPlappert,"Hessen, Deutschland","Emergency Doc, simulation-enthusiast, sono-maniac, airway-activist, team-player and meducator.",https://t.co/nKnTDmChjz,1302,264,Sat May 30 16:52:45 +0000 2015,False
499866709,AGN,AGN_Graz,Graz,"Arbeitsgemeinschaft für Notfallmedizin - Association for Emergency Medicine || information, conferences, education incl. FOAMed, training || Graz, Austria  ||",https://t.co/Y6mhMCQoA9,426,200,Wed Feb 22 15:22:34 +0000 2012,False
946774605091524608,SchwesterUnbequem,SrUnbequem,Irrenhaus,"Krankenschwester ICU 💉DBfK, Mutter von “Orr MAMA!!“, ein Ex-Mann mag mich, der andere nicht  @PflegeDie",,28346,1841,Fri Dec 29 16:07:10 +0000 2017,False
3031306713,Sea-Watch,seawatchcrew,Internationale Gewässer,Wir retten Menschen auf der Flucht vor dem Ertrinken. Spende jetzt: https://t.co/6qNBE25dKF // EN: @seawatch_intl IT: @seawatchitaly,https://t.co/F0z2NscwNa,102867,395,Wed Feb 11 21:33:00 +0000 2015,True
4691947699,Claire Werk,dieClaireWerk,auffeBurch ,"Wer aus der Bio nicht auf den gesamten Charakter schlussfolgern kann, hat Twitter nicht verstanden.",,3784,477,Fri Jan 01 21:39:20 +0000 2016,False
1143998320228147200,Life Improvement,LifeImprovem3nt,,"Life Improvement by #DerApotheker 🥷 (@ApothekerDer).
Quotes, articles and more.
Follow me.
English
German Version: @Life_deutsch",,701,975,Wed Jun 26 21:43:48 +0000 2019,False
988170200972312576,Doc Around the Clock,DocAroundThClok,,Medical humor and dad jokes from a Pediatric Emergency Medicine physician.,,57708,470,Sun Apr 22 21:38:29 +0000 2018,False
801343280,RocuBene,rocu_bene,Germany ,"Anesthesiologist, Dad, swimmer.",,1576,1494,Mon Sep 03 22:29:39 +0000 2012,False
3399568150,"Dr Anna Bichmann, MBBS AFHEA",ABichmann,"Berlin, Deutschland","Ärztin in Weiterbild., Wissenschaftlich. Mitarbeiterin ILCOR Beauftragte+Journal Club Koordinatorin Charité,AHA Instruktor BLS, PALS, ACLS,Vice-Chair Young ERC",https://t.co/Io0otSmyPK,733,1600,Sun Aug 02 02:00:17 +0000 2015,False
3157730549,Penny Herzmolekül,Herzmolekuel,,CN 👩🏼‍🏫 Lehrerin am BK. Stehe in 🔥 #werder💚 Triggert auch dich!,,10129,422,Sat Apr 11 21:17:15 +0000 2015,False
1156820016,The World Of Funny,TheWorldOfFunny,,The UK's Biggest Comedy Account! Daily jokes and laughs!,,515625,104,Thu Feb 07 11:11:25 +0000 2013,False
1047997073180610560,theEMfellow,theEMfellow,Australia,"Emergency Fellow.
Coffee-fuelled, Exams done.
Ready to step up for another shift on the front line. Hard job, but bloody rewarding.
Opinions my own.",,1808,718,Thu Oct 04 23:49:07 +0000 2018,False
1499423570,Notfall(s) Sanitäter,coffe_Engine,,"Z.n. 3-jähriger Ausbildung zum Pflasterkleber, Vitaltechniker und Händehalter; Kat.Schutz in blau und orange; Blut im Kaffee; Irgendwas mit Fotos und Nerdkram;",,775,1575,Mon Jun 10 21:20:16 +0000 2013,False
334836620,Heinrich IX,drhuch,Rungholt,"Verketter unglücklicher Umstände.
Schöpfer des Bellaversums.",https://t.co/XWGuor2Bmy,8491,791,Wed Jul 13 19:01:48 +0000 2011,False
844899743029497856,Inke Hummel,HummelFamilie,Bonn,"Autorin bei @humboldt_verlag / #TeamHumboldt, @ClausVerlag, @Beltz_Familie, sAchtsam Hummel, https://t.co/TwyioBNgsL Blog,
🏳️‍⚧️🏳️‍🌈ally in training",https://t.co/BH8gE6OuCY,31597,1231,Thu Mar 23 13:12:51 +0000 2017,False
733732248680292353,DerKinderarzt 💖💉👶🏼😷,DerKinderarzt,,Kinderkardiologe. Evidenzliebhaber. Homöopathieverweigerer.,,8389,2041,Fri May 20 18:52:54 +0000 2016,False
41133534,Krangewarefahrer (🚑),Krangeware,Germany,"Die Kommunikation ist offensichtlich fehlgeschlagen. Wir verhandeln Eure Kapitulation, nicht meine!",,3179,341,Tue May 19 15:09:50 +0000 2009,False
336995139,Fuchstool,fuchstool,"Solingen, Deutschland",Möbel und Küchenmontagen Impressum:  https://t.co/vANfXmPsdB Geimpft und Geboostert und trotzdem konsequent mit Maske unterwegs!,https://t.co/duEGhgctH8,6538,4252,Sun Jul 17 08:06:45 +0000 2011,False
416377720,Mathias Körner,mkoe83,Deutschland,"Not-/Facharzt(Innere Medizin), Standespolitiker (Ärztekammer, Marburger Bund, European Junior Doctors Association).Optimist und Idealist. Privater Account!",https://t.co/4oYcLHfn7Q,295,485,Sat Nov 19 16:11:05 +0000 2011,False
1025285829089013760,DiêtolléCollè,bibaboboline,,"Reduzieren Sie mich bitte nicht nur auf meine TopTweets. Es gibt auch richtig schlechte, die es zu lesen lohnt.",,2621,562,Fri Aug 03 07:42:45 +0000 2018,False
1110260818736746497,Froschkrümelmama,Frosch_Mama,Norddeutschland,Geschichten von Frosch (*02/2019) und Krümel (*06/2021). Geimpfte Profi-Aufschneiderin im Mutterschutz. Küstenkind. FCKAFD.,,1989,380,Mon Mar 25 19:23:01 +0000 2019,False
927259661698519040,Sankt Johann,skt_johann,,"Mit allen Mitteln für Wissenschaft und Vernunft. Gekränkter Idealist, Polemiker und Cartoon-Kritzler™ 🏳️‍🌈",https://t.co/PMtolvOVpg,15212,4261,Sun Nov 05 19:41:45 +0000 2017,False
1001580696077467649,#DerApotheker 🥷,ApothekerDer,YHLQMDLG,"Wer mein Buch mit persönlicher Widmung möchte: https://t.co/4UjDezsW7a | Alle wichtigen Links, inklusive Impressum: 👇",https://t.co/sA2wPMK08r,53188,1063,Tue May 29 21:47:01 +0000 2018,False
703343590492266498,Fernando Zampieri,f_g_zampieri,"São Paulo, Brasil",Critical Care Physician and amateur R user. I like clinical trials. PT-BR: Médico Intensivista.,,4642,823,Fri Feb 26 22:19:14 +0000 2016,True
1137039331640643584,Fräulein Dr. med. in spe,fraeuleinarzt,,"#Ärztin in Weiterbildung 👩🏻‍⚕️ - Team #Innere 🩺 - @blacky110819 💍👮🏻❤️🌈 - 2x 🦻🏻 - Team #Twankenhaus 🏥 - Tweets nicht live, aber echt #Datenschutz 🗂",,2788,614,Fri Jun 07 16:51:16 +0000 2019,False
1106984960026730497,RettungsdienstFM,Rett_Dienst_FM,"Mannheim, Germany",RettungsdienstFM - Der Podcast für den Rettungsdienst #FOAM #FOAMed #Rettungsdienst,https://t.co/GcPsok15Sn,1032,394,Sat Mar 16 18:25:56 +0000 2019,False
